DATAFLOW,LAST UPDATE,freq,hhtyp,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2018,332308,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2019,384000,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2020,433600,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2021,472769,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2022,519209,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Serbia,2023,582000,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2015,230248,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2016,235729,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2017,240466,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2018,246266,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2019,251221,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2020,261659,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2021,267384,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2022,271206,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2023,289865,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Sweden,2024,309551,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2015,12332,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2016,12327,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2017,12713,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2018,13244,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2019,14067,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2020,14774,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2021,15415,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2022,16544,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2023,18053,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovenia,2024,19620,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2015,6930,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2016,6951,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2017,7183,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2018,7462,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2019,8119,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2020,8703,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2021,8473,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2022,8819,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2023,9214,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Slovakia,2024,10171,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2015,9853,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2016,11361,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2017,12931,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2018,14419,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2019,17246,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2020,19885,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2021,22341,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2022,29478,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2023,51478,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Türkiye,2024,103810,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,United Kingdom,2015,16952,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,United Kingdom,2016,17321,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,United Kingdom,2017,18406,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,United Kingdom,2018,18989,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,National currency,Kosovo*,2018,2059,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2017,3589,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2018,4003,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2019,4252,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2020,4385,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2021,4275,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2015,21981,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2016,23071,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2017,23361,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2018,23204,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2019,23687,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2020,23334,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2021,24450,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2022,25119,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2023,28690,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2024,29758,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2015,19954,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2016,21333,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2017,20901,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2018,21336,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2019,22100,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2020,22266,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2021,22696,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2022,24124,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2023,25116,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2024,26293,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2015,6882,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2016,6733,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2017,7528,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2018,7208,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2019,8371,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2020,8651,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2021,9375,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2022,9671,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2023,11158,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2024,13079,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2015,26545,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2016,27617,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2017,27052,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2018,26934,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2019,27207,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2020,26112,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2021,26350,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2022,27161,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2023,28233,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2015,15313,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2016,16173,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2017,16877,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2018,17505,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2019,18590,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2020,18305,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2021,18334,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2022,19719,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2023,20512,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2024,22817,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2015,11652,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2016,12478,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2017,12641,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2018,13264,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2019,14035,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2020,14151,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2021,13815,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2022,15354,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2023,16208,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2024,16972,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2015,20342,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2016,21139,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2017,21317,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2018,21917,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2019,22683,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2020,24221,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2021,23337,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2022,23127,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2023,24086,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2024,25192,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2015,20384,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2016,21350,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2017,20955,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2018,21641,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2019,22371,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2020,21796,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2021,22899,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2022,23244,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2023,22817,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2024,24297,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,18591,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,19069,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,19508,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,19464,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2018,18659,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2019,19133,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2020,19567,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2018,18591,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2019,19069,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2020,19508,b,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2021,19464,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2015,17250,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2016,18115,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2017,18185,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2018,18493,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2019,18969,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2020,19411,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2021,19365,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2022,19972,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2023,21208,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2024,22460,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2015,10423,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2016,11871,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2017,12420,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2018,13374,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2019,14237,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2020,14314,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2021,14805,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2022,17075,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2023,15457,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2024,16414,,
ESTAT:ILC_DI04$DEFAULTVIEW(1.0),30/04/25 11:00:00,Annual,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2015,8810,,
